buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
77024,Ashes Beneath Frost,Lose HP continuously in the scene; attack or deflect to recover,1,-1.0,0
77025,Super Armor,Super Armor,1,-1.0,0
77026,Invincibility,,1,-1.0,0
77027,Damage Boost,,1,-1.0,0
77028,Turn off Physics,,1,-1.0,0
77029,Immune to Illness,,1,-1.0,0
77030,Time-frozen Filter,,1,10.0,0
77031,Time-frozen Filter,,1,10.0,0
77032,Propulsion,,1,5.0,0
77033,Time-frozen Filter,,1,10.0,0
77034,Gravity,,1,6.0,0
77035,HP Lock,,1,95.0,0
77036,Switch,,1,-1.0,0
77037,Switch,,1,-1.0,0
77038,Anti-gravity,,1,-1.0,0
77039,Gravity,,1,3.0,0
77040,Repulsion,,1,3.0,0
77041,Time-frozen Filter,,1,10.0,0
77042,Time-frozen Filter,,1,10.0,0
77043,Illusion Blood,,1,-1.0,0
77044,Unlock,,1,-1.0,0
77045,Dissipate,,1,20.0,0
77046,Burning,,1,5.0,0
77047,Bloodflame,,1,-1.0,0
77048,Blood Fury,,1,20.0,0
77049,Bleeding,,1,0.5,0
77050,Bleeding,,1,-1.0,0
77051,HP Lock,,1,-1.0,0
77052,HP Lock,,1,-1.0,0
77053,Blood Fury,,1,-1.0,0
77054,Blood Fury,,1,60.0,0
77055,HP Lock,,1,-1.0,0
77056,Unlock,,1,-1.0,0
77057,Burning,"Lit on fire, losing HP continuously",1,5.0,0
77058,Burning,"Lit on fire, losing HP continuously",1,5.0,0
77059,Braveheart,,1,-1.0,0
77060,Braveheart,,1,3.0,0
77061,Braveheart,,1,1.0,0
77062,Braveheart,,1,1.0,0
77063,HP Lock,,1,-1.0,0
77064,Health Regeneration,,1,1.0,0
77065,Invincibility,,1,5.0,0
77066,Fledgling Takes Flight,,1,1.5,0
77067,Invincibility,,1,-1.0,0
77068,Vulnerable,,1,-1.0,0
77069,Bleeding,,1,3.0,0
77070,Bleeding,,1,-1.0,0
77071,Transition to Phase 2 HP Lock,,1,-1.0,0
77072,Taunt,,1,-1.0,0
77073,Damage Boost,,1,-1.0,0
77074,Invincibility,,1,6.0,0
77075,Disguise,,1,-1.0,0
77076,Transformation,,1,-1.0,0
77077,Transformation,,1,-1.0,0
77078,Invincibility,,1,-1.0,0
77079,Gray Out,,1,-1.0,0
77080,Break Lock,,1,-1.0,0
77081,Blood Fury,,1,-1.0,0
77082,Awareness,,1,3.1,0
77083,Awareness,,1,3.1,0
77084,Frozen,Frozen for a period of time,1,3.0,0
77085,Blind,"Blinded, visibility greatly reduced",1,8.0,0
77086,Execution,"Lit on fire, losing HP continuously",1,5.0,0
77087,Awareness,,1,3.1,0
77088,Awareness,,10,-1.0,0
77089,Awareness,,1,-1.0,0
77090,Spell Field,,1,-1.0,0
77091,Spell Field,,1,-1.0,0
77092,Spell Field,,1,-1.0,0
77093,Hide,,1,-1.0,0
77094,Collision Off,,1,-1.0,0
77095,Defeated,,1,10.0,0
77096,Co-op Disabled,,1,-1.0,0
77097,Effect,,1,-1.0,0
77098,Death Immunity,,1,-1.0,0
77099,Hide,,1,-1.0,0
77100,Awareness,,4,-1.0,0
77101,Awareness,,1,-1.0,0
77102,Death Immunity,,1,-1.0,0
77103,Death Immunity,,1,-1.0,0
77104,Death Immunity,,1,1.0,0
77105,Health Regeneration,,1,1.0,0
77106,Death Immunity,,1,-1.0,0
77107,Death Immunity,,1,-1.0,0
77108,Death Immunity,,1,-1.0,0
77109,Death Immunity,,1,-1.0,0
77110,Effect,,1,-1.0,0
77111,Effect,,1,-1.0,0
77112,Effect,,1,-1.0,0
77113,Repulsion,,1,5.0,0
77114,Health Regeneration,,1,1.0,0
77115,Annihilation Laser - Perception,,1,-1.0,0
77116,Enhanced Laser,,1,-1.0,0
77117,Perception EX,,4,-1.0,0
77118,Death Immunity,,1,-1.0,0
77119,Downpour,Applies 60% DMG Reduction.,1,3.5,0
77120,Unlimited Stamina,,1,-1.0,0
77121,Death,,1,10.0,0
79999,Mastery,,1,-1.0,0
80000,Anxi Army,Anxi Army,1,-1.0,0
80001,Monk,Monk,1,-1.0,0
80002,Material,Material,1,-1.0,0
80003,Assassin,Assassin,1,-1.0,0
80004,Kite,Kite,1,-1.0,0
90000,Blind,"Blinded, visibility greatly reduced",1,8.0,0
90001,Blind,"Blinded, visibility greatly reduced",1,8.0,0
96002,DMG Reduction,,1,2.0,0
96003,Aggro Lost,,1,5.0,0
96004,Qi Regeneration,,1,-1.0,0
96005,Quick Draw,,1,-1.0,0
96006,Swift Arrow,,1,-1.0,0
96007,Arrow of Precision,,1,-1.0,0
96008,Longshot,,1,-1.0,0
96009,Precision,,1,-1.0,0
96010,Rapidfire,,1,-1.0,0
96011,Steady,,1,-1.0,0
96012,Plume,,1,-1.0,0
96020,Skyward Spectacle,,1,5.0,0
96021,DMG Reduction & HP Recovery,,1,-1.0,0
96022,Dao Lord Moving Effect,,1,-1.0,0
96023,Dao Lord Whac-A-Mole Immunity Buff + Ignore Qi + Qi Lock,,1,-1.0,0
96024,Invincibility,,1,2.0,0
96025,HP Lock,,1,-1.0,0
96026,HP Lock,,1,-1.0,0
96027,Stealth,,1,0.1,0
96028,Immune to Blinding Mist,,1,-1.0,0
96029,Immune to Acupoint Strike,,1,-1.0,0
96030,Sandstorm Pull,,1,10.0,0
96031,Golden Body,"Generate a shield that absorbs HP damage, gain interruption resistance and DMG Reduction.",1,8.0,0
96032,Intoxicated,"While active, you can cast Dragon's Breath and Drunken Poet without drinking again.",1,30.0,0
96033,Unable to lock,,1,10.0,0
96034,Qi consumption halved,,1,10.0,0
96035,Mystery,"While active, enhances dodge abilities and reduces Endurance cost.",1,15.0,0
96036,Drunken Aura,,1,6.0,0
96037,Flame-Alcohol Mixed Explosion,,1,0.2,0
96038,Blazing Flame,,1,-1.0,0
96039,Toad Venom,"The Golden Toad's venom has entered your body. Upon expiration, unleash poison damage in an area.",1,5.0,0
96040,Character Toad Style Breakthrough 1 Mark,,1,10.0,0
96041,Toad Venom,"The Golden Toad's venom has entered your body. Upon expiration, unleash poison damage in an area and spread to other units.",1,5.0,0
96042,Toad Venom,"The Golden Toad's venom has entered your body. Upon expiration, unleash poison damage in an area and spread to other units.",1,5.0,0
96043,Toad Venom,"The Golden Toad's venom has entered your body. Upon expiration, unleash poison damage in an area.",1,5.0,0
96044,Protagonist Free Morph 2nd Breakthrough Mark,,1,10.0,0
96045,Cripple,"Become crippled, unable to use Lightness Skill temporarily.",1,5.0,0
96046,Character Meridian Touch Breakthrough 1 Mark,,1,10.0,0
96047,Character Meridian Touch Breakthrough 2 Mark,,1,10.0,0
96048,Character Meridian Touch Breakthrough 2 Target Vulnerability,,1,10.0,0
96049,Character Meridian Touch Breakthrough 3 Mark,,1,10.0,0
96050,Character Celestial Seize Breakthrough 1 Mark,,1,10.0,0
96051,Character Celestial Seize Breakthrough 2 Mark,,1,10.0,0
96052,Character Celestial Seize Breakthrough 2 Target Vulnerability,,1,10.0,0
96053,Character Celestial Seize Breakthrough 3 Mark,,1,10.0,0
96054,Character Tai Chi Breakthrough 1 Mark,,1,10.0,0
96055,Character Tai Chi Breakthrough 2 Mark,,1,10.0,0
96056,Character Tai Chi Breakthrough 2 Target Vulnerability,,1,10.0,0
96057,Character Tai Chi Breakthrough 3 Mark,,1,10.0,0
96058,Character Cloud Steps Breakthrough 1 Mark,,1,10.0,0
96059,Character Cloud Steps Breakthrough 2 Mark,,1,10.0,0
96060,Character Cloud Steps Breakthrough 2 Target Vulnerability,,1,10.0,0
96061,Character Cloud Steps Breakthrough 3 Mark,,1,10.0,0
96062,Mystery,,1,15.0,0
98630,Rage,,1,-1.0,0
98631,DMG Reduction,,1,2.0,0
98632,Possess,Immobilized; return to normal after taking damage,1,3.0,0
98633,Continuous Possession,,1,40.0,0
98634,Invisibility,,1,-1.0,0
98635,Invisibility,,1,-1.0,0
98636,Blind,,1,8.0,0
98637,Qi Lock + HP Lock + Super Armor,,1,2.0,0
98638,Tian Lu Phase Two Mark,,1,-1.0,0
98639,Invisibility,,1,1.5,0
98640,Weapon Vanished,,1,5.0,0
98641,Unable to lock,,1,2.466,0
98642,Invisibility,,1,2.466,0
98643,Bear-Pushing Timing Buff,,1,1.0,0
98644,0,,1,1.0,0
98645,1,,1,1.0,0
98646,2,,1,1.0,0
98647,3,,1,1.0,0
98648,4,,1,1.0,0
98649,5,,1,1.0,0
98650,Over 5,,1,1.0,0
98651,0,,1,1.0,0
98652,1,,1,1.0,0
98653,2,,1,1.0,0
98654,3,,1,1.0,0
98655,4,,1,1.0,0
98656,5,,1,1.0,0
98657,Over 5,,1,1.0,0
98658,Self Check,,1,1.0,0
98670,Interruption Resistance,,1,2.0,0
98671,DMG Reduction,,1,2.0,0
98672,DMG Reduction,,1,2.0,0
98673,Silence Stack,,5,1.0,0
98674,Silence,"Silenced, unable to cast skills.",1,3.0,0
98675,DMG Reduction,,1,2.0,0
98676,DMG Reduction,,1,2.0,0
98677,Golden Body,"Generate a shield that absorbs HP damage, gain interruption resistance and DMG Reduction.",1,10.0,0
98678,Cannot be Selected,,1,2.0,0
98679,Target Mark 1,,1,1.0,0
98680,Target Mark 2,,1,1.0,0
98681,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98682,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98683,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98684,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98685,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98686,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98687,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98688,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98689,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98690,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98691,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98692,Immobilized,"Immobilized, unable to move or cast most skills.",1,7.0,0
98693,Character Leaf Loong Breakthrough 2 Mark,,1,1.0,0
98694,Character Leaf Loong Breakthrough 3 Mark,,1,1.0,0
98695,Guard Broken,Reduces Defense and Endurance Recovery.,1,5.0,0
98696,Aggro Lost,,1,7.0,0
98697,Touch of Death Enhancement,Increases Touch of Death's damage by 20%.,1,7.0,0
98698,Ruby Assist Initial Stealth Buff,,1,-1.0,0
98699,Ghost Master Flash Exposure,,1,2.0,0
98700,Till Death Do Us Part,"Blessed by Yi Dao: While the soul link is active, reduces damage taken by 30% but increases Yi Dao's damage taken by 30%.",1,10.0,0
98701,Till Death Do Us Part,"While the soul link is active, reduces damage taken by 30% but increases Yi Dao's damage taken by 30%.",1,-1.0,0
98702,Light as a Swallow,Increases Movement Speed by 50% and damage by 20%.,1,10.0,0
98703,Yuan Jin'gang - Qi Specialty,,1,-1.0,0
98704,Continuous Possession,,1,1.0,0
98705,Assist NPC DMG Reduction Buff,,1,-1.0,0
98706,Ghost Master Phase Change HP Lock,,1,-1.0,0
98707,Minor Super Armor,,1,2.0,0
98708,Assist NPC Illusion,,1,-1.0,0
98709,DMG Reduction,,1,3.0,0
98710,Contortion Shrink Buff,,1,-1.0,0
98711,Tomb Raiding Light on Mark Buff,,1,-1.0,0
98712,Tomb Raiding Smoke Bomb Single-use,,1,-1.0,0
98713,Tomb Raiding Wind Powder Single-use,,1,-1.0,0
98714,Tomb Raiding Vision Powder Single-use,,1,-1.0,0
98715,Tomb Raiding Doppelganger Single-use,,1,-1.0,0
98716,Tomb Raiding Night Vision Potion Single-use,,1,-1.0,0
98717,Tomb Raiding Grave Robber Single-use,,1,-1.0,0
98718,Tomb Raiding Revival Buff,,1,3.0,0
98719,Smoke of Deception,,1,2.0,0
98720,Swiftness Powder,Increases your Movement Speed.,1,10.0,0
98721,Wind-Sensing Power,Reveals nearby player trails.,1,8.0,0
98722,Bull's Tears,Temporarily reveals the surroundings.,1,5.0,0
98723,Grave Robber,Reduces the interaction time when you open the next coffin.,1,-1.0,0
98724,Armor of Yin & Yang,Protects you from one fatal attack.,1,-1.0,0
98725,Tomb Raiding Night Vision Buff After Death,,1,3.0,0
98726,Tomb Raiding Spawn Night Vision Buff,,1,4.0,0
98727,Cannot be selected for a short time,,1,2.0,0
98728,Wish,The blessing from Ruby allows you to revive on the spot after receiving fatal damage.,1,10.0,0
98729,Golden Body,,1,12.0,0
98730,Golden Body,,1,0.1,0
98731,Immune to Knockback,,1,3.0,0
98732,Healing Reduction,Reduces all healing received by 60%.,1,5.0,0
98733,Tomb Raiding Night Vision Buff After Death,,1,5.0,0
98734,Unable to select while in armor-assassination mode,,1,5.6,0
98735,Invincibility,,1,-1.0,0
98736,Flute of the Tides,,1,7.4,0
98737,Flute of the Tides,,1,9.9,0
98738,Flute of the Tides,,1,9.9,0
98739,Protagonist Dragon 4th Breakthrough Mark,,1,1.0,0
98740,Damage Boost,Increases damage by 2.5%.,1,10.0,0
98741,Damage Boost,Increases damage by 5%.,1,10.0,0
98742,Damage Boost,Increases damage by 7.5%.,1,10.0,0
98743,Damage Boost,Increases damage by 10%.,1,10.0,0
98744,Damage Boost,Increases damage by 12.5%.,1,10.0,0
98745,Damage Boost,Increases damage by 15%.,1,10.0,0
98746,Protagonist Meridian Touch 4th Breakthrough Mark,,1,10.0,0
98747,Protagonist Celestial Seize 4th Breakthrough Mark,,1,10.0,0
98748,Protagonist Tai Chi 4th Breakthrough Mark,,1,10.0,0
98749,Protagonist Cloud Steps 4th Breakthrough Mark,,1,10.0,0
98750,Golden Body,"Generate a shield that absorbs HP damage, gain interruption resistance and DMG Reduction.",1,10.0,0
98751,Mystery,,1,15.0,0
98752,Damage Boost,Increases damage by 15%.,1,8.0,0
98753,Endurance Damage,,1,10.0,0
98754,Endurance Damage,,1,0.1,0
98755,Protagonist Toad Technique 4th Breakthrough Mark,,1,10.0,0
98756,Toad Venom,,1,0.1,0
98757,Dragon's Breath Stack,,2,3.0,0
98758,Dragon's Breath Stack,,1,0.1,0
98759,Drunken Fist Breakthrough Stack,,4,5.0,0
98760,Protagonist Free Morph 4th Breakthrough Mark,,1,10.0,0
98761,Cripple,"Become crippled, unable to use Lightness Skill temporarily.",1,7.0,0
98762,Protagonist Talon Strike 4th Breakthrough Mark,,1,5.0,0
98763,Damage Boost,Increases damage by 15%.,1,6.0,0
98764,Yaksha Breakthrough 4 - Defense Break Success Damage Boost Marker,,1,5.0,0
98765,Damage Boost,Increases damage by 20%.,1,7.5,0
98766,Character Free Morph Breakthrough 1 Mark,,1,10.0,0
98767,Protagonist's Dog-beating Staff Breakthrough 1 Mark - Player Damage Boost,,1,10.0,0
98768,Protagonist's Dog-Beating Staff Breakthrough 2 Mark - Hamstring 1,,1,10.0,0
98769,Protagonist's Dog-Beating Staff Breakthrough 4 Mark - Hamstring 2,,1,10.0,0
98770,Protagonist Yaksha Breakthrough 1 Marker - Player Damage Boost,,1,10.0,0
98771,Main Character Yaksha Breakthrough 2 Mark - Silence,,1,10.0,0
98772,Silence,"Silenced, unable to cast skills.",1,3.0,0
98773,Protagonist Eagle Claw Breakthrough 2 Marker - Defense Break & Stamina Seal,,1,10.0,0
98774,Loong's Dash Breakthrough 1 Marker - Player Damage Boost,,1,10.0,0
98775,Defense Break Crack Effect,,1,1.0,0
98776,Protagonist Flute Mystic Skill BGM,,1,15.0,0
98777,Fast Acupoint Strike Skin Line Connecting Effect,,1,5.5,0
98778,Fast Acupoint Strike Skin Line Connecting Effect,,1,7.5,0
98779,Children's Day Event Shrink Buff,,1,-1.0,0
98780,Children's Day Event Attachment 1,,1,-1.0,0
98781,Children's Day Event Attachment 2,,1,-1.0,0
98782,Children's Day Event Attachment 3,,1,-1.0,0
98783,Children's Day Event Attachment 4,,1,-1.0,0
98784,Children's Day Event Attachment 5,,1,-1.0,0
98785,Children's Day Event Attachment 6,,1,-1.0,0
98786,Children's Day Event Attachment 7,,1,-1.0,0
98787,Children's Day Event Attachment 8,,1,-1.0,0
98788,Flute of the Tides,,1,7.4,0
98789,Flute of the Tides,,1,9.9,0
98790,Flute of the Tides,,1,9.9,0
98791,Cloud Steps Break Tenacity Mark,,1,10.0,0
98792,Flute Chant of a Thousand Waves - Type Ⅱ,,1,10.0,0
98793,DMG Reduction,,1,2.0,0
98794,DMG Reduction,,1,2.0,0
98795,Immune to Qi Damage,,1,2.0,0
98797,Toad Stance Breakthrough Buff,,1,4.0,0
98798,Toad Stance Breakthrough Buff,,1,2.0,0
100000,Momentum Strike,(测试专用)气血伤害提升10%，最多可叠加10层，永久生效。,10,-1.0,1
100099,Bull's Vitality,(测试专用)气血最大值增加100000，永久生效。,1,-1.0,1
102001,Test Buff,Max/Min Attack -10%.,1,-1.0,0
102002,Test Buff,Max/Min Attack -10%.,1,-1.0,0
102003,Test Buff,Reduces Max HP by 10%.,1,-1.0,0
102004,Test Buff,Defense attributes reduced by 10%.,1,-1.0,0
102005,Test Buff,Critical/Critical Resistance reduced by 10%.,1,-1.0,0
102006,Test Buff,Reduces cultivation speed by 50%,1,-1.0,0
102007,Test Buff,"Lightness Skill cap reduced by 50%, recovery speed reduced by 50%",1,-1.0,0
102008,Test Buff,Stamina cap reduced by 50%,1,-1.0,0
102009,Test Buff,"Endurance cap reduced by 50%, recovery speed reduced by 50%",1,-1.0,0
102010,Test Buff,"Rage cap reduced by 50%, recovery speed reduced by 50%",1,-1.0,0
102011,Test Buff,"Qi cap reduced by 50%, recovery speed reduced by 50%",1,-1.0,0
102012,Test Buff,Cannot use Lightness Skill,1,-1.0,0
102013,Test Buff,Horse sprint duration reduced by 50%,1,-1.0,0
102014,Test Buff,Tree-cutting and mining attack reduced by 50%,1,-1.0,0
102015,Test Buff,Main debuff for triggering hard CC,1,-1.0,0
102017,Test Buff,Cannot cut trees or mine,1,-1.0,0
102018,Test Buff,Scholar's Inspiration recovery speed reduced by 100%,1,-1.0,0
102019,Test Buff,Main debuff for triggering speech-induced stun,1,-1.0,0
102021,Test Buff,Current HP reduced by 10% upon revival,1,-1.0,0
102022,Test Buff,,1,-1.0,0
102023,Test Buff,Immune to specified disease ID,1,60.0,0
102024,Change Clothes,,1,1.0,0
102030,Frost-Touched Temples - Tier I,Reduces max/min Attack by 1%,1,-1.0,0
102031,Frost-Touched Temples - Tier II,Reduces max/min Attack by 1.5%,1,-1.0,0
102032,Frost-Touched Temples - Tier III,Reduces max/min Attack by 2%,1,-1.0,0
102033,Frost-Touched Temples - Tier IV,Reduces max/min Attack by 5%,1,-1.0,0
102040,Inner Force of Heavenly Astral - Tier I,Reduces Max HP by 1% and Defense by 1%,1,-1.0,0
102041,Inner Force of Heavenly Astral - Tier II,Reduces Max HP by 1.5% and Defense by 1.5%,1,-1.0,0
102042,Inner Force of Heavenly Astral - Tier III,Reduces Max HP by 2% and Defense by 2%,1,-1.0,0
102043,Inner Force of Heavenly Astral - Tier IV,Reduces Max HP by 5% and Defense by 5%,1,-1.0,0
102050,Melody of the Snow Illusion - Tier I,Reduces Critical/Critical Resistance by 1%,1,-1.0,0
102051,Melody of the Snow Illusion - Tier II,Reduces Critical/Critical Resistance by 1.5%,1,-1.0,0
102052,Melody of the Snow Illusion - Tier III,Reduces Critical/Critical Resistance by 2%,1,-1.0,0
102053,Melody of the Snow Illusion - Tier IV,Reduces Critical/Critical Resistance by 5%,1,-1.0,0
102060,Silent Thoughts of the Nature - Tier I,Reduces Max HP by 1% and Defense by 1%,1,-1.0,0
102061,Silent Thoughts of the Nature - Tier II,Reduces Max HP by 1.5% and Defense by 1.5%,1,-1.0,0
102062,Silent Thoughts of the Nature - Tier III,Reduces Max HP by 2% and Defense by 2%,1,-1.0,0
102063,Silent Thoughts of the Nature - Tier IV,Reduces Max HP by 5% and Defense by 5%,1,-1.0,0
102070,Art of Lunar Restoration - Tier I,Reduces Affinity/Affinity Resistance by 1%,1,-1.0,0
102071,Art of Lunar Restoration - Tier II,Reduces Affinity/Affinity Resistance by 1.5%,1,-1.0,0
102072,Art of Lunar Restoration - Tier III,Reduces Affinity/Affinity Resistance by 2%,1,-1.0,0
102073,Art of Lunar Restoration - Tier IV,Reduces Affinity/Affinity Resistance by 5%,1,-1.0,0
102090,Reversed Health Flow - Tier I,Reduces cultivation speed by 10%,1,-1.0,0
102091,Reversed Health Flow - Tier II,Reduces cultivation speed by 20%,1,-1.0,0
102092,Reversed Health Flow - Tier III,Reduces cultivation speed by 30%,1,-1.0,0
102093,Reversed Health Flow - Tier IV,Mental Cultivation Disabled,1,-1.0,0
102098,Meridian Damage,"No severe symptoms for now, but the wound is throbbing with faint pain.",1,-1.0,0
102099,Pufferfish Poison,You feel paralyzed—your consciousness is slipping away.,1,20.0,0
102100,Sprain,Suffer a sprain after falling from a height. Endurance Recovery is reduced by 5%.,1,-1.0,0
102101,Bone Stress,A sprain has worsened into a bone stress. Endurance Recovery is reduced by 15%.,1,-1.0,0
102102,Bone Crack,"A bone stress has worsened into bony crack. Endurance Recovery is reduced by 15%, and you are unable to Sprint.",1,-1.0,0
102103,Bone Fracture,A bony crack has worsened into bone fracture. Endurance Recovery is reduced by 15%. You are unable to Sprint and can only walk slowly.,1,-1.0,0
102110,Chill Invasion,You have a slight fever. Physical Defense is reduced by 1%.,1,-1.0,0
102111,Catch a Cold,You have a slight fever. Physical Defense is reduced by 1.5%.,1,-1.0,0
102112,Slight Fever,You have a slight fever. Physical Defense is reduced by 2%.,1,-1.0,0
102113,Cold Affliction,You have a slight fever. Physical Defense is reduced by 5%.,1,-1.0,0
102120,Crippled Physique - Tier I,"A condition developed from muscle illness: #RMax HP is reduced by 1%, unable to cast Lightness Skill#E.",1,-1.0,0
102121,Crippled Physique - Tier II,"A condition developed from muscle diseases: #RMax HP is reduced by 3%, unable to cast Lightness Skill#E.",1,-1.0,0
102122,Crippled Physique - Tier III,"A condition developed from muscle diseases: #RMax HP is reduced by 5%, unable to cast Lightness Skill#E.",1,-1.0,0
102123,Crippled Physique - Tier IV,"A condition developed from muscle diseases: #RMax HP is reduced by 8%, unable to cast Lightness Skill#E.",1,-1.0,0
102124,Crippled Physique - Tier V,"A condition developed from muscle diseases: #RMax HP is reduced by 11%, unable to cast Lightness Skill#E.",1,-1.0,0
102125,Crippled Physique - Tier VI,"A condition developed from muscle diseases: #RMax HP is reduced by 15%, unable to cast Lightness Skill#E.",1,-1.0,0
102126,Crippled Physique - Tier VII,"A condition developed from muscle diseases: #RMax HP is reduced by 20%, unable to cast Lightness Skill#E.",1,-1.0,0
102127,Crippled Physique - Tier VIII,"A condition developed from muscle diseases: #RMax HP is reduced by 25%, unable to cast Lightness Skill#E.",1,-1.0,0
102128,Crippled Physique - Tier IX,"A condition developed from muscle diseases: #RMax HP is reduced by 30%, unable to cast Lightness Skill#E.",1,-1.0,0
102130,Indigestion,You have eaten contaminated food. #REndurance Recovery is reduced by 5%#E.,1,-1.0,0
102131,Diarrhea,You have eaten contaminated food. #REndurance Recovery is reduced by 10%#E.,1,-1.0,0
102132,Severe Diarrhea,You have eaten contaminated food. #REndurance Recovery is reduced by 15%#E.,1,-1.0,0
